"","entity_id","phenotype_person","notes","meta_data","meta_type","phenotype_id.1","trait_id.1","phenotype_value.1","phenotype_date.1","sampling_datetime.1","sampling_time.1","sampling_date.1","phenotype_id","trait_id","phenotype_value","phenotype_date","sampling_datetime","sampling_time","sampling_date"
"1966","17-KIN-RL-T-0318","allan_fritz",NA,NA,NA,1800938,"GRWT",5076,"2017-06-21","2017-06-21 11:52","11:52:00","2017-06-21",1802008,"MOIST",12.5,"2017-06-21","2017-06-21 11:52:00","11:52:00","2017-06-21"
"1967","17-KIN-RL-T-0319","allan_fritz",NA,NA,NA,1800936,"GRWT",3532,"2017-06-21","2017-06-21 11:34","11:34:00","2017-06-21",1802006,"MOIST",12.4,"2017-06-21","2017-06-21 11:34:00","11:34:00","2017-06-21"
"1968","17-KIN-RL-T-0320","allan_fritz",NA,NA,NA,1800934,"GRWT",3891,"2017-06-21","2017-06-21 11:13","11:13:00","2017-06-21",1802004,"MOIST",13.1,"2017-06-21","2017-06-21 11:13:00","11:13:00","2017-06-21"
"1969","17-KIN-RL-T-0321","allan_fritz",NA,NA,NA,1800989,"GRWT",3668,"2017-06-21","2017-06-21 11:14","11:14:00","2017-06-21",1802059,"MOIST",11.9,"2017-06-21","2017-06-21 11:14:00","11:14:00","2017-06-21"
"1970","17-KIN-RL-T-0322","allan_fritz",NA,NA,NA,1800991,"GRWT",3400,"2017-06-21","2017-06-21 11:35","11:35:00","2017-06-21",1802061,"MOIST",11.6,"2017-06-21","2017-06-21 11:35:00","11:35:00","2017-06-21"
"1971","17-KIN-RL-T-0323","allan_fritz",NA,NA,NA,1800993,"GRWT",3423,"2017-06-21","2017-06-21 11:53","11:53:00","2017-06-21",1802063,"MOIST",10.7,"2017-06-21","2017-06-21 11:53:00","11:53:00","2017-06-21"
"1972","17-KIN-RL-T-0324","allan_fritz",NA,NA,NA,1800995,"GRWT",3609,"2017-06-21","2017-06-21 12:11","12:11:00","2017-06-21",1802065,"MOIST",9.1,"2017-06-21","2017-06-21 12:11:00","12:11:00","2017-06-21"
"1973","17-KIN-RL-T-0325","allan_fritz",NA,NA,NA,1800997,"GRWT",0,"2017-06-21","2017-06-21 12:37","12:37:00","2017-06-21",1802067,"MOIST",-0.3,"2017-06-21","2017-06-21 12:37:00","12:37:00","2017-06-21"
"1974","17-KIN-RL-T-0326","allan_fritz",NA,NA,NA,1800999,"GRWT",3264,"2017-06-21","2017-06-21 13:07","13:07:00","2017-06-21",1802069,"MOIST",12,"2017-06-21","2017-06-21 13:07:00","13:07:00","2017-06-21"
"1975","17-KIN-RL-T-0327","allan_fritz",NA,NA,NA,1801001,"GRWT",4803,"2017-06-21","2017-06-21 13:26","13:26:00","2017-06-21",1802071,"MOIST",12,"2017-06-21","2017-06-21 13:26:00","13:26:00","2017-06-21"
"1976","17-KIN-RL-T-0328","allan_fritz",NA,NA,NA,1801003,"GRWT",3750,"2017-06-21","2017-06-21 13:46","13:46:00","2017-06-21",1802073,"MOIST",11.2,"2017-06-21","2017-06-21 13:46:00","13:46:00","2017-06-21"
"1977","17-KIN-RL-T-0329","allan_fritz",NA,NA,NA,1801005,"GRWT",3927,"2017-06-21","2017-06-21 14:19","14:19:00","2017-06-21",1802075,"MOIST",11.2,"2017-06-21","2017-06-21 14:19:00","14:19:00","2017-06-21"
"1978","17-KIN-RL-T-0330","allan_fritz",NA,NA,NA,1801007,"GRWT",4445,"2017-06-21","2017-06-21 14:38","14:38:00","2017-06-21",1802077,"MOIST",10.5,"2017-06-21","2017-06-21 14:38:00","14:38:00","2017-06-21"
"1979","17-KIN-RL-T-0331","allan_fritz",NA,NA,NA,1801062,"GRWT",3732,"2017-06-21","2017-06-21 14:38","14:38:00","2017-06-21",1802132,"MOIST",11,"2017-06-21","2017-06-21 14:38:00","14:38:00","2017-06-21"
"1980","17-KIN-RL-T-0332","allan_fritz",NA,NA,NA,1801060,"GRWT",4245,"2017-06-21","2017-06-21 14:19","14:19:00","2017-06-21",1802130,"MOIST",11.6,"2017-06-21","2017-06-21 14:19:00","14:19:00","2017-06-21"
"1981","17-KIN-RL-T-0333","allan_fritz",NA,NA,NA,1801058,"GRWT",3632,"2017-06-21","2017-06-21 13:47","13:47:00","2017-06-21",1802128,"MOIST",10.9,"2017-06-21","2017-06-21 13:47:00","13:47:00","2017-06-21"
"1982","17-KIN-RL-T-0334","allan_fritz",NA,NA,NA,1801056,"GRWT",3886,"2017-06-21","2017-06-21 13:26","13:26:00","2017-06-21",1802126,"MOIST",11.6,"2017-06-21","2017-06-21 13:26:00","13:26:00","2017-06-21"
"1983","17-KIN-RL-T-0335","allan_fritz",NA,NA,NA,1801054,"GRWT",3954,"2017-06-21","2017-06-21 13:08","13:08:00","2017-06-21",1802124,"MOIST",12.4,"2017-06-21","2017-06-21 13:08:00","13:08:00","2017-06-21"
"1984","17-KIN-RL-T-0336","allan_fritz",NA,NA,NA,1801052,"GRWT",2769,"2017-06-21","2017-06-21 12:38","12:38:00","2017-06-21",1802122,"MOIST",11.5,"2017-06-21","2017-06-21 12:38:00","12:38:00","2017-06-21"
"1985","17-KIN-RL-T-0337","allan_fritz",NA,NA,NA,1801050,"GRWT",2878,"2017-06-21","2017-06-21 12:11","12:11:00","2017-06-21",1802120,"MOIST",11.2,"2017-06-21","2017-06-21 12:11:00","12:11:00","2017-06-21"
"1986","17-KIN-RL-T-0338","allan_fritz",NA,NA,NA,1801048,"GRWT",4181,"2017-06-21","2017-06-21 11:54","11:54:00","2017-06-21",1802118,"MOIST",12.4,"2017-06-21","2017-06-21 11:54:00","11:54:00","2017-06-21"
"1987","17-KIN-RL-T-0339","allan_fritz",NA,NA,NA,1801046,"GRWT",3360,"2017-06-21","2017-06-21 11:35","11:35:00","2017-06-21",1802116,"MOIST",11.8,"2017-06-21","2017-06-21 11:35:00","11:35:00","2017-06-21"
"1988","17-KIN-RL-T-0340","allan_fritz",NA,NA,NA,1801044,"GRWT",3428,"2017-06-21","2017-06-21 11:14","11:14:00","2017-06-21",1802114,"MOIST",12.5,"2017-06-21","2017-06-21 11:14:00","11:14:00","2017-06-21"
"1989","17-KIN-RL-U-0101","allan_fritz",NA,NA,NA,1800440,"GRWT",3296,"2017-06-21","2017-06-21 11:28","11:28:00","2017-06-21",1801510,"MOIST",11.9,"2017-06-21","2017-06-21 11:28:00","11:28:00","2017-06-21"
"1990","17-KIN-RL-U-0102","allan_fritz",NA,NA,NA,1800442,"GRWT",4159,"2017-06-21","2017-06-21 11:48","11:48:00","2017-06-21",1801512,"MOIST",10.6,"2017-06-21","2017-06-21 11:48:00","11:48:00","2017-06-21"
"1991","17-KIN-RL-U-0103","allan_fritz",NA,NA,NA,1800444,"GRWT",2751,"2017-06-21","2017-06-21 12:06","12:06:00","2017-06-21",1801514,"MOIST",11.3,"2017-06-21","2017-06-21 12:06:00","12:06:00","2017-06-21"
"1992","17-KIN-RL-U-0104","allan_fritz",NA,NA,NA,1800446,"GRWT",3519,"2017-06-21","2017-06-21 12:25","12:25:00","2017-06-21",1801516,"MOIST",11.5,"2017-06-21","2017-06-21 12:25:00","12:25:00","2017-06-21"
"1993","17-KIN-RL-U-0105","allan_fritz",NA,NA,NA,1800448,"GRWT",3305,"2017-06-21","2017-06-21 13:01","13:01:00","2017-06-21",1801518,"MOIST",11.4,"2017-06-21","2017-06-21 13:01:00","13:01:00","2017-06-21"
"1994","17-KIN-RL-U-0106","allan_fritz",NA,NA,NA,1800450,"GRWT",3019,"2017-06-21","2017-06-21 13:20","13:20:00","2017-06-21",1801520,"MOIST",11,"2017-06-21","2017-06-21 13:20:00","13:20:00","2017-06-21"
"1995","17-KIN-RL-U-0107","allan_fritz",NA,NA,NA,1800452,"GRWT",3528,"2017-06-21","2017-06-21 13:39","13:39:00","2017-06-21",1801522,"MOIST",11.7,"2017-06-21","2017-06-21 13:39:00","13:39:00","2017-06-21"
"1996","17-KIN-RL-U-0108","allan_fritz",NA,NA,NA,1800454,"GRWT",3686,"2017-06-21","2017-06-21 14:03","14:03:00","2017-06-21",1801524,"MOIST",11.6,"2017-06-21","2017-06-21 14:03:00","14:03:00","2017-06-21"
"1997","17-KIN-RL-U-0109","allan_fritz",NA,NA,NA,1800456,"GRWT",3537,"2017-06-21","2017-06-21 14:32","14:32:00","2017-06-21",1801526,"MOIST",11.1,"2017-06-21","2017-06-21 14:32:00","14:32:00","2017-06-21"
"1998","17-KIN-RL-U-0110","allan_fritz",NA,NA,NA,1800458,"GRWT",3328,"2017-06-21","2017-06-21 14:50","14:50:00","2017-06-21",1801528,"MOIST",10.1,"2017-06-21","2017-06-21 14:50:00","14:50:00","2017-06-21"
"1999","17-KIN-RL-U-0111","allan_fritz",NA,NA,NA,1800513,"GRWT",4054,"2017-06-21","2017-06-21 14:50","14:50:00","2017-06-21",1801583,"MOIST",10.5,"2017-06-21","2017-06-21 14:50:00","14:50:00","2017-06-21"
"2000","17-KIN-RL-U-0112","allan_fritz",NA,NA,NA,1800511,"GRWT",3768,"2017-06-21","2017-06-21 14:31","14:31:00","2017-06-21",1801581,"MOIST",11.3,"2017-06-21","2017-06-21 14:31:00","14:31:00","2017-06-21"
"2001","17-KIN-RL-U-0113","allan_fritz",NA,NA,NA,1800509,"GRWT",3555,"2017-06-21","2017-06-21 14:02","14:02:00","2017-06-21",1801579,"MOIST",10,"2017-06-21","2017-06-21 14:02:00","14:02:00","2017-06-21"
"2002","17-KIN-RL-U-0114","allan_fritz",NA,NA,NA,1800507,"GRWT",3364,"2017-06-21","2017-06-21 13:38","13:38:00","2017-06-21",1801577,"MOIST",10.3,"2017-06-21","2017-06-21 13:38:00","13:38:00","2017-06-21"
"2003","17-KIN-RL-U-0115","allan_fritz",NA,NA,NA,1800505,"GRWT",3759,"2017-06-21","2017-06-21 13:19","13:19:00","2017-06-21",1801575,"MOIST",10.9,"2017-06-21","2017-06-21 13:19:00","13:19:00","2017-06-21"
"2004","17-KIN-RL-U-0116","allan_fritz",NA,NA,NA,1800503,"GRWT",4209,"2017-06-21","2017-06-21 13:01","13:01:00","2017-06-21",1801573,"MOIST",10.6,"2017-06-21","2017-06-21 13:01:00","13:01:00","2017-06-21"
"2005","17-KIN-RL-U-0117","allan_fritz",NA,NA,NA,1800501,"GRWT",4749,"2017-06-21","2017-06-21 12:24","12:24:00","2017-06-21",1801571,"MOIST",12,"2017-06-21","2017-06-21 12:24:00","12:24:00","2017-06-21"
"2006","17-KIN-RL-U-0118","allan_fritz",NA,NA,NA,1800499,"GRWT",3532,"2017-06-21","2017-06-21 12:06","12:06:00","2017-06-21",1801569,"MOIST",11.4,"2017-06-21","2017-06-21 12:06:00","12:06:00","2017-06-21"
"2007","17-KIN-RL-U-0119","allan_fritz",NA,NA,NA,1800497,"GRWT",2756,"2017-06-21","2017-06-21 11:47","11:47:00","2017-06-21",1801567,"MOIST",10.2,"2017-06-21","2017-06-21 11:47:00","11:47:00","2017-06-21"
"2008","17-KIN-RL-U-0120","allan_fritz",NA,NA,NA,1800495,"GRWT",2447,"2017-06-21","2017-06-21 11:28","11:28:00","2017-06-21",1801565,"MOIST",12.6,"2017-06-21","2017-06-21 11:28:00","11:28:00","2017-06-21"
"2009","17-KIN-RL-U-0121","allan_fritz",NA,NA,NA,1800550,"GRWT",3659,"2017-06-21","2017-06-21 11:28","11:28:00","2017-06-21",1801620,"MOIST",11.8,"2017-06-21","2017-06-21 11:28:00","11:28:00","2017-06-21"
"2010","17-KIN-RL-U-0122","allan_fritz",NA,NA,NA,1800552,"GRWT",3065,"2017-06-21","2017-06-21 11:47","11:47:00","2017-06-21",1801622,"MOIST",12,"2017-06-21","2017-06-21 11:47:00","11:47:00","2017-06-21"
"2011","17-KIN-RL-U-0123","allan_fritz",NA,NA,NA,1800554,"GRWT",3428,"2017-06-21","2017-06-21 12:05","12:05:00","2017-06-21",1801624,"MOIST",12.1,"2017-06-21","2017-06-21 12:05:00","12:05:00","2017-06-21"
"2012","17-KIN-RL-U-0124","allan_fritz",NA,NA,NA,1800556,"GRWT",3963,"2017-06-21","2017-06-21 12:24","12:24:00","2017-06-21",1801626,"MOIST",11.5,"2017-06-21","2017-06-21 12:24:00","12:24:00","2017-06-21"
"2013","17-KIN-RL-U-0125","allan_fritz",NA,NA,NA,1800558,"GRWT",3183,"2017-06-21","2017-06-21 13:01","13:01:00","2017-06-21",1801628,"MOIST",11.1,"2017-06-21","2017-06-21 13:01:00","13:01:00","2017-06-21"
"2014","17-KIN-RL-U-0126","allan_fritz",NA,NA,NA,1800560,"GRWT",3396,"2017-06-21","2017-06-21 13:19","13:19:00","2017-06-21",1801630,"MOIST",12,"2017-06-21","2017-06-21 13:19:00","13:19:00","2017-06-21"
"2015","17-KIN-RL-U-0127","allan_fritz",NA,NA,NA,1800562,"GRWT",4535,"2017-06-21","2017-06-21 13:38","13:38:00","2017-06-21",1801632,"MOIST",11.2,"2017-06-21","2017-06-21 13:38:00","13:38:00","2017-06-21"
"2016","17-KIN-RL-U-0128","allan_fritz",NA,NA,NA,1800564,"GRWT",3160,"2017-06-21","2017-06-21 14:02","14:02:00","2017-06-21",1801634,"MOIST",10.3,"2017-06-21","2017-06-21 14:02:00","14:02:00","2017-06-21"
"2017","17-KIN-RL-U-0129","allan_fritz",NA,NA,NA,1800566,"GRWT",3841,"2017-06-21","2017-06-21 14:30","14:30:00","2017-06-21",1801636,"MOIST",10.9,"2017-06-21","2017-06-21 14:30:00","14:30:00","2017-06-21"
"2018","17-KIN-RL-U-0130","allan_fritz",NA,NA,NA,1800568,"GRWT",2502,"2017-06-21","2017-06-21 14:49","14:49:00","2017-06-21",1801638,"MOIST",9.4,"2017-06-21","2017-06-21 14:49:00","14:49:00","2017-06-21"
"2019","17-KIN-RL-U-0131","allan_fritz",NA,NA,NA,1800623,"GRWT",5275,"2017-06-21","2017-06-21 14:49","14:49:00","2017-06-21",1801693,"MOIST",9.1,"2017-06-21","2017-06-21 14:49:00","14:49:00","2017-06-21"
"2020","17-KIN-RL-U-0132","allan_fritz",NA,NA,NA,1800621,"GRWT",3614,"2017-06-21","2017-06-21 14:30","14:30:00","2017-06-21",1801691,"MOIST",11.2,"2017-06-21","2017-06-21 14:30:00","14:30:00","2017-06-21"
"2021","17-KIN-RL-U-0133","allan_fritz",NA,NA,NA,1800619,"GRWT",3845,"2017-06-21","2017-06-21 14:02","14:02:00","2017-06-21",1801689,"MOIST",11.2,"2017-06-21","2017-06-21 14:02:00","14:02:00","2017-06-21"
"2022","17-KIN-RL-U-0134","allan_fritz",NA,NA,NA,1800617,"GRWT",3614,"2017-06-21","2017-06-21 13:38","13:38:00","2017-06-21",1801687,"MOIST",11.1,"2017-06-21","2017-06-21 13:38:00","13:38:00","2017-06-21"
"2023","17-KIN-RL-U-0135","allan_fritz",NA,NA,NA,1800615,"GRWT",4022,"2017-06-21","2017-06-21 13:19","13:19:00","2017-06-21",1801685,"MOIST",10,"2017-06-21","2017-06-21 13:19:00","13:19:00","2017-06-21"
"2024","17-KIN-RL-U-0136","allan_fritz",NA,NA,NA,1800613,"GRWT",3750,"2017-06-21","2017-06-21 13:00","13:00:00","2017-06-21",1801683,"MOIST",9.9,"2017-06-21","2017-06-21 13:00:00","13:00:00","2017-06-21"
"2025","17-KIN-RL-U-0137","allan_fritz",NA,NA,NA,1800611,"GRWT",4245,"2017-06-21","2017-06-21 12:23","12:23:00","2017-06-21",1801681,"MOIST",12.2,"2017-06-21","2017-06-21 12:23:00","12:23:00","2017-06-21"
"2026","17-KIN-RL-U-0138","allan_fritz",NA,NA,NA,1800609,"GRWT",3323,"2017-06-21","2017-06-21 12:05","12:05:00","2017-06-21",1801679,"MOIST",11.3,"2017-06-21","2017-06-21 12:05:00","12:05:00","2017-06-21"
"2027","17-KIN-RL-U-0139","allan_fritz",NA,NA,NA,1800607,"GRWT",3173,"2017-06-21","2017-06-21 11:47","11:47:00","2017-06-21",1801677,"MOIST",11.3,"2017-06-21","2017-06-21 11:47:00","11:47:00","2017-06-21"
"2028","17-KIN-RL-U-0140","allan_fritz",NA,NA,NA,1800605,"GRWT",2797,"2017-06-21","2017-06-21 11:27","11:27:00","2017-06-21",1801675,"MOIST",10.9,"2017-06-21","2017-06-21 11:27:00","11:27:00","2017-06-21"
"2029","17-KIN-RL-U-0201","allan_fritz",NA,NA,NA,1800660,"GRWT",4045,"2017-06-21","2017-06-21 11:27","11:27:00","2017-06-21",1801730,"MOIST",11.4,"2017-06-21","2017-06-21 11:27:00","11:27:00","2017-06-21"
"2030","17-KIN-RL-U-0202","allan_fritz",NA,NA,NA,1800662,"GRWT",3977,"2017-06-21","2017-06-21 11:47","11:47:00","2017-06-21",1801732,"MOIST",11.8,"2017-06-21","2017-06-21 11:47:00","11:47:00","2017-06-21"
"2031","17-KIN-RL-U-0203","allan_fritz",NA,NA,NA,1800664,"GRWT",3060,"2017-06-21","2017-06-21 12:05","12:05:00","2017-06-21",1801734,"MOIST",12.5,"2017-06-21","2017-06-21 12:05:00","12:05:00","2017-06-21"
"2032","17-KIN-RL-U-0204","allan_fritz",NA,NA,NA,1800666,"GRWT",3169,"2017-06-21","2017-06-21 12:23","12:23:00","2017-06-21",1801736,"MOIST",10.8,"2017-06-21","2017-06-21 12:23:00","12:23:00","2017-06-21"
"2033","17-KIN-RL-U-0205","allan_fritz",NA,NA,NA,1800668,"GRWT",4540,"2017-06-21","2017-06-21 13:00","13:00:00","2017-06-21",1801738,"MOIST",12,"2017-06-21","2017-06-21 13:00:00","13:00:00","2017-06-21"
"2034","17-KIN-RL-U-0206","allan_fritz",NA,NA,NA,1800670,"GRWT",3410,"2017-06-21","2017-06-21 13:18","13:18:00","2017-06-21",1801740,"MOIST",11.1,"2017-06-21","2017-06-21 13:18:00","13:18:00","2017-06-21"
"2035","17-KIN-RL-U-0207","allan_fritz",NA,NA,NA,1800672,"GRWT",3873,"2017-06-21","2017-06-21 13:37","13:37:00","2017-06-21",1801742,"MOIST",11.9,"2017-06-21","2017-06-21 13:37:00","13:37:00","2017-06-21"
"2036","17-KIN-RL-U-0208","allan_fritz",NA,NA,NA,1800674,"GRWT",3882,"2017-06-21","2017-06-21 14:01","14:01:00","2017-06-21",1801744,"MOIST",10.3,"2017-06-21","2017-06-21 14:01:00","14:01:00","2017-06-21"
"2037","17-KIN-RL-U-0209","allan_fritz",NA,NA,NA,1800676,"GRWT",3033,"2017-06-21","2017-06-21 14:30","14:30:00","2017-06-21",1801746,"MOIST",11.8,"2017-06-21","2017-06-21 14:30:00","14:30:00","2017-06-21"
"2038","17-KIN-RL-U-0210","allan_fritz",NA,NA,NA,1800678,"GRWT",3033,"2017-06-21","2017-06-21 14:49","14:49:00","2017-06-21",1801748,"MOIST",11.8,"2017-06-21","2017-06-21 14:49:00","14:49:00","2017-06-21"
"2039","17-KIN-RL-U-0211","allan_fritz",NA,NA,NA,1800733,"GRWT",4672,"2017-06-21","2017-06-21 14:48","14:48:00","2017-06-21",1801803,"MOIST",9.9,"2017-06-21","2017-06-21 14:48:00","14:48:00","2017-06-21"
"2040","17-KIN-RL-U-0212","allan_fritz",NA,NA,NA,1800731,"GRWT",3736,"2017-06-21","2017-06-21 14:29","14:29:00","2017-06-21",1801801,"MOIST",10.4,"2017-06-21","2017-06-21 14:29:00","14:29:00","2017-06-21"
"2041","17-KIN-RL-U-0213","allan_fritz",NA,NA,NA,1800729,"GRWT",5602,"2017-06-21","2017-06-21 14:01","14:01:00","2017-06-21",1801799,"MOIST",9.6,"2017-06-21","2017-06-21 14:01:00","14:01:00","2017-06-21"
"2042","17-KIN-RL-U-0214","allan_fritz",NA,NA,NA,1800727,"GRWT",3146,"2017-06-21","2017-06-21 13:37","13:37:00","2017-06-21",1801797,"MOIST",10.6,"2017-06-21","2017-06-21 13:37:00","13:37:00","2017-06-21"
"2043","17-KIN-RL-U-0215","allan_fritz",NA,NA,NA,1800725,"GRWT",3750,"2017-06-21","2017-06-21 13:18","13:18:00","2017-06-21",1801795,"MOIST",11.4,"2017-06-21","2017-06-21 13:18:00","13:18:00","2017-06-21"
"2044","17-KIN-RL-U-0216","allan_fritz",NA,NA,NA,1800723,"GRWT",3900,"2017-06-21","2017-06-21 13:00","13:00:00","2017-06-21",1801793,"MOIST",11.4,"2017-06-21","2017-06-21 13:00:00","13:00:00","2017-06-21"
"2045","17-KIN-RL-U-0217","allan_fritz",NA,NA,NA,1800721,"GRWT",3755,"2017-06-21","2017-06-21 12:23","12:23:00","2017-06-21",1801791,"MOIST",12.3,"2017-06-21","2017-06-21 12:23:00","12:23:00","2017-06-21"
"2046","17-KIN-RL-U-0218","allan_fritz",NA,NA,NA,1800719,"GRWT",3541,"2017-06-21","2017-06-21 12:04","12:04:00","2017-06-21",1801789,"MOIST",12.1,"2017-06-21","2017-06-21 12:04:00","12:04:00","2017-06-21"
"2047","17-KIN-RL-U-0219","allan_fritz",NA,NA,NA,1800717,"GRWT",4077,"2017-06-21","2017-06-21 11:46","11:46:00","2017-06-21",1801787,"MOIST",12.1,"2017-06-21","2017-06-21 11:46:00","11:46:00","2017-06-21"
"2048","17-KIN-RL-U-0220","allan_fritz",NA,NA,NA,1800715,"GRWT",3292,"2017-06-21","2017-06-21 11:26","11:26:00","2017-06-21",1801785,"MOIST",12,"2017-06-21","2017-06-21 11:26:00","11:26:00","2017-06-21"
"2049","17-KIN-RL-U-0221","allan_fritz",NA,NA,NA,1800770,"GRWT",3496,"2017-06-21","2017-06-21 11:26","11:26:00","2017-06-21",1801840,"MOIST",12,"2017-06-21","2017-06-21 11:26:00","11:26:00","2017-06-21"
"2050","17-KIN-RL-U-0222","allan_fritz",NA,NA,NA,1800772,"GRWT",3514,"2017-06-21","2017-06-21 11:46","11:46:00","2017-06-21",1801842,"MOIST",11,"2017-06-21","2017-06-21 11:46:00","11:46:00","2017-06-21"
"2051","17-KIN-RL-U-0223","allan_fritz",NA,NA,NA,1800774,"GRWT",3859,"2017-06-21","2017-06-21 12:04","12:04:00","2017-06-21",1801844,"MOIST",10.7,"2017-06-21","2017-06-21 12:04:00","12:04:00","2017-06-21"
"2052","17-KIN-RL-U-0224","allan_fritz",NA,NA,NA,1800776,"GRWT",4390,"2017-06-21","2017-06-21 12:22","12:22:00","2017-06-21",1801846,"MOIST",12.1,"2017-06-21","2017-06-21 12:22:00","12:22:00","2017-06-21"
